34, 7685, 67.53, 0.89
35, 7686, 68.6, 0.91
36, 7687, 68.58, 0.93
37, 7688, 68.58, 0.91
38, 7689, 68.57, 0.94
39, 7690, 68.65, 1.2
40, 7691, 68.61, 0.92
41, 7692, 68.55, 0.89
42, 7693, 68.49, 0.91
43, 7694, 68.43, 0.87
44, 7695, 68.38, 0.86
45, 7696, 67.63, 0.82
46, 7697, 67.53, 0.83
47, 7698, 67.48, 0.91
48, 7699, 67.51, 0.88
49, 7700, 67.52, 0.82
50, 7701, 67.61, 0.85
51, 7702, 67.67, 0.83
52, 7703, 67.78, 0.82
53, 7704, 67.88, 0.84
54, 7705, 67.99, 0.83
55, 7706, 68.19, 0.85
56, 7707, 67.7, 0.87
57, 7708, 67.8, 0.88
58, 7709, 67.87, 0.83
59, 7710, 67.99, 0.83
60, 7711, 68.18, 0.85
61, 7712, 68.29, 0.88
62, 7713, 68.33, 0.82
63, 7714, 68.38, 0.92
64, 7715, 68.44, 0.86
65, 7716, 68.47, 0.88
66, 7717, 68.55, 1
67, 7718, 67.82, 0.73
68, 7719, 67.85, 0.73
69, 7720, 67.85, 0.7
70, 7721, 67.84, 0.7
71, 7722, 67.91, 0.74
72, 7723, 67.75, 1
73, 7724, 67.75, 0.75
74, 7725, 67.78, 0.77
75, 7726, 67.82, 0.77
76, 7727, 67.84, 0.72
77, 7728, 67.87, 0.73
78, 7729, 67.89, 0.72
79, 7730, 67.89, 0.72
80, 7731, 67.9, 0.7
81, 7732, 67.42, 0.74
82, 7733, 67.44, 0.7
83, 7734, 67.49, 0.69
84, 7735, 67.55, 0.69
85, 7736, 67.7, 0.71
86, 7737, 67.84, 0.71
87, 7738, 68.03, 0.7
88, 7739, 68.14, 0.72
89, 7740, 68.19, 0.75
90, 7741, 68.24, 0.75
91, 7742, 67.79, 0.73
92, 7743, 67.84, 0.74
93, 7744, 67.86, 0.73
94, 7745, 67.88, 0.73
95, 7746, 67.92, 0.72
96, 7747, 67.95, 0.73
97, 7748, 67.98, 0.73
98, 7749, 68.02, 0.71
99, 7750, 68.01, 0.73
100, 7751, 68, 0.74
101, 7752, 68.01, 0.71
102, 7753, 68.16, 0.94
103, 7754, 68.1, 0.72
104, 7755, 67.99, 0.72
105, 7756, 67.81, 0.8
106, 7757, 67.68, 0.73
107, 7758, 67.54, 0.69
108, 7759, 67.48, 0.69
109, 7760, 67.4, 0.71
110, 7761, 67.36, 0.7
111, 7762, 67.3, 0.69
112, 7763, 67.62, 0.76
113, 7764, 67.63, 0.76
114, 7765, 67.68, 0.72
115, 7766, 67.76, 0.68
116, 7767, 67.8, 0.72
117, 7768, 67.84, 0.7
118, 7769, 67.88, 0.69
119, 7770, 67.95, 0.74
120, 7771, 67.97, 0.71
121, 7772, 67.95, 0.69
122, 7773, 67.98, 0.69
123, 7774, 68.2, 0.72
124, 7775, 68.27, 0.77
125, 7776, 68.31, 0.87
126, 7777, 68.33, 0.91
127, 7778, 68.34, 0.78
128, 7779, 68.36, 0.76
129, 7780, 68.38, 0.77
130, 7781, 68.31, 0.74
131, 7782, 68.34, 0.89
132, 7783, 68.36, 0.75
133, 7784, 68.04, 0.71
134, 7785, 68.05, 0.7
135, 7786, 68.04, 0.73
136, 7787, 68.01, 0.7
137, 7788, 67.99, 0.73
138, 7789, 67.96, 0.73
139, 7790, 67.94, 0.72
140, 7791, 67.89, 0.68
141, 7792, 67.81, 0.69
142, 7793, 67.76, 0.72
143, 7794, 67.71, 0.72
144, 7795, 67.55, 0.66
145, 7796, 67.64, 0.71
146, 7797, 67.76, 0.75
147, 7798, 68.13, 0.73
148, 7799, 68.36, 0.79
149, 7800, 68.33, 0.76
150, 7801, 68.3, 0.76
151, 7802, 68.22, 0.73
152, 7803, 68.16, 0.73
153, 7804, 68.08, 0.7
154, 7805, 68.09, 0.71
155, 7806, 68.08, 0.7
156, 7807, 68.05, 0.71
157, 7808, 68.03, 0.7
158, 7809, 68.03, 0.69
159, 7810, 67.99, 0.7
160, 7811, 67.94, 0.7
161, 7812, 67.88, 0.69
162, 7813, 67.77, 0.7
163, 7814, 67.71, 0.7
164, 7815, 67.5, 0.7
165, 7816, 67.39, 0.7
166, 7817, 67.33, 0.69
167, 7818, 67.28, 0.65
168, 7819, 67.35, 0.76
169, 7820, 67.41, 0.69
1, 7821, 67.5, 0.7
2, 7822, 67.57, 0.65
3, 7823, 67.61, 0.69
4, 7824, 67.75, 0.66
5, 7825, 67.85, 0.69
6, 7826, 68.05, 0.74
7, 7827, 67.99, 0.72
8, 7828, 67.89, 0.71
9, 7829, 67.84, 0.73
10, 7830, 67.72, 0.69
11, 7831, 67.67, 0.69
12, 7832, 67.67, 0.7
13, 7833, 67.58, 0.75
14, 7834, 67.58, 0.73
15, 7835, 67.63, 0.7
16, 7836, 67.66, 0.72
17, 7837, 68.29, 0.73
18, 7838, 68.31, 0.75
19, 7839, 68.3, 0.78
20, 7840, 68.32, 0.74
21, 7841, 68.33, 0.77
22, 7842, 67.83, 0.77
23, 7843, 67.75, 0.7
24, 7844, 67.74, 0.72
25, 7845, 67.81, 0.71
26, 7846, 67.97, 0.77
27, 7847, 68.03, 0.66
28, 7848, 68.09, 0.7
29, 7849, 68.16, 0.73
30, 7850, 68.25, 0.73
31, 7851, 68.29, 0.7
32, 7852, 68.08, 0.71
33, 7853, 68.1, 0.72
34, 7854, 68.12, 0.72
35, 7855, 68.16, 0.72
36, 7856, 68.19, 0.79
37, 7857, 68.24, 0.73
38, 7858, 68.23, 0.74
39, 7859, 68.23, 0.72
40, 7860, 68.23, 0.71
41, 7861, 68.18, 0.73
42, 7862, 67.71, 0.69
43, 7863, 67.79, 0.69
44, 7864, 67.89, 0.7
45, 7865, 67.98, 0.75
46, 7866, 68.06, 0.74
47, 7867, 68.12, 0.72
48, 7868, 68.2, 0.7
49, 7869, 68.25, 0.7
50, 7870, 68.3, 0.72
51, 7871, 68.29, 0.75
52, 7872, 68.31, 0.76
53, 7873, 68.12, 0.76
54, 7874, 68.09, 0.71
55, 7875, 68.05, 0.73
56, 7876, 67.95, 0.71
57, 7877, 67.78, 0.75
58, 7878, 67.67, 0.69
59, 7879, 67.62, 0.7
60, 7880, 67.61, 0.73
61, 7881, 67.63, 0.68
62, 7882, 67.72, 0.72
63, 7883, 67.62, 0.74
64, 7884, 67.56, 0.74
65, 7885, 67.53, 0.74
66, 7886, 67.52, 0.74
67, 7887, 67.5, 0.82
68, 7888, 67.49, 0.9
69, 7889, 67.5, 0.77
70, 7890, 67.62, 0.71
71, 7891, 67.52, 0.7
72, 7892, 68.39, 0.89
73, 7893, 68.42, 0.79
74, 7894, 68.36, 0.75
75, 7895, 68.3, 0.76
76, 7896, 68.24, 0.73
77, 7897, 68.2, 0.74
78, 7898, 68.18, 0.73
79, 7899, 68.11, 0.75
80, 7900, 68.03, 0.73
81, 7901, 67.87, 0.73
82, 7902, 67.7, 0.74
83, 7903, 67.78, 0.72
84, 7904, 67.76, 0.75
85, 7905, 67.74, 0.71
86, 7906, 67.8, 0.73
87, 7907, 67.8, 0.73
88, 7908, 67.8, 0.71
89, 7909, 67.76, 0.68
90, 7910, 67.71, 0.7
91, 7911, 67.7, 0.7
92, 7912, 67.73, 0.65
93, 7913, 68.38, 0.81
94, 7914, 68.39, 0.77
95, 7915, 68.37, 0.75
96, 7916, 68.36, 0.75
97, 7917, 68.08, 0.75
98, 7918, 68.15, 0.75
99, 7919, 68.18, 0.72
100, 7920, 68.22, 0.76
101, 7921, 68.28, 0.74
102, 7922, 68.33, 0.74
103, 7923, 68.36, 0.77
104, 7924, 67.77, 0.71
105, 7925, 67.83, 0.7
106, 7926, 67.85, 0.71
107, 7927, 67.87, 0.68
108, 7928, 67.89, 0.73
109, 7929, 67.96, 0.68
110, 7930, 67.91, 0.69
111, 7931, 67.9, 0.66
112, 7932, 67.88, 0.68
113, 7933, 67.86, 0.69
114, 7934, 67.44, 0.72
115, 7935, 67.38, 0.73
116, 7936, 67.42, 0.84
117, 7937, 67.44, 0.74
118, 7938, 67.46, 0.72
119, 7939, 67.53, 0.68
120, 7940, 67.63, 0.72
121, 7941, 67.73, 0.71
122, 7942, 67.82, 0.73
123, 7943, 67.95, 0.7
124, 7944, 68.06, 0.74
125, 7945, 67.83, 0.65
126, 7946, 67.88, 0.69
127, 7947, 67.87, 0.67
128, 7948, 67.85, 0.73
129, 7949, 67.83, 0.68
130, 7950, 67.79, 0.69
131, 7951, 67.77, 0.7
132, 7952, 67.77, 0.74
133, 7953, 67.73, 0.7
134, 7954, 67.79, 0.69
135, 7955, 67.83, 0.67
136, 7956, 68.19, 0.72
137, 7957, 68.15, 0.7
138, 7958, 68.07, 0.77
139, 7959, 68.05, 0.72
140, 7960, 67.98, 0.71
141, 7961, 67.88, 0.69
142, 7962, 67.79, 0.77
143, 7963, 67.71, 0.7
144, 7964, 67.63, 0.73
145, 7965, 67.54, 0.7
146, 7966, 67.84, 0.65
147, 7967, 67.88, 0.63
148, 7968, 67.89, 0.68
149, 7969, 67.92, 0.65
150, 7970, 67.93, 0.66
151, 7971, 67.89, 0.64
152, 7972, 67.87, 0.64
153, 7973, 67.84, 0.65
154, 7974, 67.86, 0.62
155, 7975, 68.07, 0.69
156, 7976, 68.1, 0.72
157, 7977, 68.15, 0.7
158, 7978, 68.19, 0.69
159, 7979, 68.2, 0.74
160, 7980, 68.19, 0.7
161, 7981, 68.26, 0.72
162, 7982, 68.24, 0.69
163, 7983, 68.28, 0.73
164, 7984, 68.26, 0.71
165, 7985, 67.86, 0.68
166, 7986, 67.86, 0.67
167, 7987, 67.8, 0.68
168, 7988, 67.75, 0.79
169, 7989, 67.66, 0.7
1, 7990, 67.64, 0.68
2, 7991, 67.73, 0.64
3, 7992, 67.8, 0.63
4, 7993, 67.83, 0.65
5, 7994, 67.86, 0.6
6, 7995, 67.84, 0.68
7, 7996, 68.06, 0.78
8, 7997, 67.95, 0.85
9, 7998, 67.87, 0.71
10, 7999, 67.8, 0.67
11, 8000, 67.74, 0.66
12, 8001, 67.65, 0.69
13, 8002, 67.62, 0.67
14, 8003, 67.57, 0.68
15, 8004, 67.61, 0.67
16, 8005, 67.66, 0.67
17, 8006, 67.73, 0.66
18, 8007, 67.82, 0.68
19, 8008, 67.82, 0.7
20, 8009, 67.86, 0.64
21, 8010, 67.88, 0.64
22, 8011, 67.9, 0.64
23, 8012, 67.96, 0.66
24, 8013, 67.97, 0.66
25, 8014, 67.93, 0.67
26, 8015, 67.92, 0.67
27, 8016, 67.87, 0.64
28, 8017, 67.84, 0.68
29, 8018, 67.8, 0.68
30, 8019, 67.89, 0.69
31, 8020, 67.95, 0.7
32, 8021, 68, 0.71
33, 8022, 68.04, 0.69
34, 8023, 68.04, 0.71
35, 8024, 68.04, 0.67
36, 8025, 68.05, 0.68
37, 8026, 68.06, 0.69
38, 8027, 68.08, 0.68
39, 8028, 68.07, 0.66
40, 8029, 67.55, 0.63
41, 8030, 67.5, 0.66
42, 8031, 67.44, 0.68
43, 8032, 67.64, 0.66
44, 8033, 67.71, 0.65
45, 8034, 67.77, 0.69
46, 8035, 67.84, 0.73
47, 8036, 67.86, 0.62
48, 8037, 67.86, 0.67
49, 8038, 67.82, 0.69
50, 8039, 68.02, 0.67
51, 8040, 68.03, 0.66
52, 8041, 67.99, 0.68
53, 8042, 67.93, 0.66
54, 8043, 67.9, 0.65
55, 8044, 67.89, 0.65
56, 8045, 67.86, 0.66
57, 8046, 67.77, 0.65
58, 8047, 67.7, 0.65
59, 8048, 67.6, 0.7
60, 8049, 68.4, 0.79
61, 8050, 68.41, 0.78
62, 8051, 68.44, 0.74
63, 8052, 68.4, 0.72
64, 8053, 68.33, 0.79
65, 8054, 68.3, 0.79
66, 8055, 68.25, 0.71
67, 8056, 68.18, 0.69
68, 8057, 68.13, 0.72
69, 8058, 68.02, 0.7
70, 8059, 67.92, 0.71
71, 8060, 68.39, 0.73
72, 8061, 68.43, 0.75
73, 8062, 68.41, 0.78
74, 8063, 68.43, 0.79
75, 8064, 68.44, 0.78
76, 8065, 68.44, 0.75
77, 8066, 68.42, 0.75
78, 8067, 68.36, 0.85
79, 8068, 68.31, 0.83
80, 8069, 68.23, 0.72
81, 8070, 68.12, 0.74
82, 8071, 67.56, 0.81
83, 8072, 67.59, 0.8
84, 8073, 67.56, 0.84
85, 8074, 67.42, 0.74
86, 8075, 67.36, 0.76
87, 8076, 67.16, 0.73
88, 8077, 67.06, 0.74
89, 8078, 66.96, 0.73
90, 8079, 66.94, 0.74
91, 8080, 66.86, 0.61
92, 8081, 67.93, 0.72
93, 8082, 67.76, 0.69
94, 8083, 67.65, 0.69
95, 8084, 67.61, 0.69
96, 8085, 67.54, 0.72
97, 8086, 67.52, 0.69
98, 8087, 67.46, 0.74
99, 8088, 67.42, 0.71
100, 8089, 67.49, 0.72
101, 8090, 67.54, 0.73
102, 8091, 67.38, 0.77
103, 8092, 67.47, 0.81
104, 8093, 67.36, 0.77
105, 8094, 67.22, 0.74
106, 8095, 67.11, 0.73
107, 8096, 67, 0.74
108, 8097, 66.98, 0.73
109, 8098, 66.93, 0.65
110, 8099, 66.86, 0.57
111, 8100, 66.75, 0.56
112, 8101, 66.72, 0.58
113, 8102, 66.8, 0.61
114, 8103, 67.62, 0.72
115, 8104, 67.67, 0.69
116, 8105, 67.8, 0.75
117, 8106, 67.88, 0.7
118, 8107, 68.01, 0.74
119, 8108, 68.14, 0.74
120, 8109, 68.26, 0.74
121, 8110, 68.35, 0.91
122, 8111, 68.41, 0.74
123, 8112, 68.46, 0.73
124, 8113, 68.45, 0.76
125, 8114, 67.5, 0.9
126, 8115, 67.54, 0.8
127, 8116, 67.55, 0.88
128, 8117, 67.52, 0.87
129, 8118, 67.47, 0.79
130, 8119, 67.43, 0.81
131, 8120, 67.41, 0.81
132, 8121, 67.4, 0.79
133, 8122, 67.45, 0.8
134, 8123, 68.11, 0.71
135, 8124, 68.2, 0.74
136, 8125, 68.31, 0.76
137, 8126, 68.42, 0.73
138, 8127, 68.47, 0.75
139, 8128, 68.49, 0.75
140, 8129, 68.43, 0.75
141, 8130, 68.42, 0.83
142, 8131, 68.43, 0.86
143, 8132, 68.43, 0.75
144, 8133, 68.43, 0.74
145, 8134, 67.43, 0.82
146, 8135, 67.43, 0.88
147, 8136, 67.46, 0.83
148, 8137, 67.5, 0.84
149, 8138, 67.53, 1
150, 8139, 67.52, 0.8
151, 8140, 67.47, 0.78
152, 8141, 67.37, 0.79
153, 8142, 67.34, 0.76
154, 8143, 67.26, 0.75
155, 8144, 67.95, 0.7
156, 8145, 67.87, 0.72
157, 8146, 67.7, 0.72
158, 8147, 67.6, 0.67
159, 8148, 67.53, 0.69
160, 8149, 67.46, 0.74
161, 8150, 67.39, 0.74
162, 8151, 67.39, 0.73
163, 8152, 67.44, 0.7
164, 8153, 67.51, 0.69
165, 8154, 67.07, 0.75
166, 8155, 66.99, 0.79
167, 8156, 66.94, 0.7
168, 8157, 66.86, 0.58
169, 8158, 66.77, 0.57
1, 8159, 66.78, 0.6
2, 8160, 66.82, 0.63
3, 8161, 66.91, 0.72
4, 8162, 66.96, 0.71
5, 8163, 67.09, 0.73
6, 8164, 67.22, 0.75
7, 8165, 68.5, 0.82
8, 8166, 68.46, 0.78
9, 8167, 68.39, 0.75
10, 8168, 68.3, 0.75
11, 8169, 68.19, 0.75
12, 8170, 68.11, 0.72
13, 8171, 67.97, 0.74
14, 8172, 67.87, 0.7
15, 8173, 67.83, 0.71
16, 8174, 67.7, 0.67
17, 8175, 67.31, 0.76
18, 8176, 67.36, 0.8
19, 8177, 67.39, 0.84
20, 8178, 67.45, 0.78
21, 8179, 67.5, 0.92
22, 8180, 67.5, 0.82
23, 8181, 67.5, 0.9
24, 8182, 67.52, 0.89
25, 8183, 67.47, 0.87
26, 8184, 67.42, 0.89
27, 8185, 67.27, 0.78
28, 8186, 67.39, 0.78
29, 8187, 67.43, 0.81
30, 8188, 67.45, 0.9
31, 8189, 67.45, 0.83
32, 8190, 67.46, 0.79
33, 8191, 67.51, 0.86
34, 8192, 67.52, 0.87
35, 8193, 67.47, 0.84
36, 8194, 67.41, 0.82
37, 8195, 68.43, 0.77
38, 8196, 67.42, 0.92
39, 8197, 67.46, 0.84
40, 8198, 67.5, 0.84
41, 8199, 67.55, 0.91
42, 8200, 67.47, 0.87
43, 8201, 67.43, 0.82
44, 8202, 67.44, 0.86
45, 8203, 67.41, 0.85
46, 8204, 67.4, 0.79
47, 8205, 67.37, 0.79
48, 8206, 67.28, 0.73
49, 8207, 67.24, 0.75
50, 8208, 67.12, 0.77
51, 8209, 67.03, 0.74
52, 8210, 66.93, 0.75
53, 8211, 66.83, 0.71
54, 8212, 66.79, 0.71
55, 8213, 66.77, 0.66
56, 8214, 66.81, 0.7
57, 8215, 66.99, 0.73
58, 8216, 67.11, 0.75
59, 8217, 67.24, 0.79
60, 8218, 67.59, 0.89
61, 8219, 67.56, 0.79
62, 8220, 67.49, 0.85
63, 8221, 67.46, 0.94
64, 8222, 67.43, 0.79
65, 8223, 67.43, 0.8
66, 8224, 67.43, 0.78
67, 8225, 67.45, 0.8
68, 8226, 67.5, 0.8
69, 8227, 67.48, 0.76
70, 8228, 67.45, 0.9
71, 8229, 66.76, 0.6
72, 8230, 66.82, 0.63
73, 8231, 66.91, 0.75
74, 8232, 66.96, 0.73
75, 8233, 67.04, 0.73
76, 8234, 67.17, 0.73
77, 8235, 67.35, 0.73
78, 8236, 67.47, 0.75
79, 8237, 67.51, 0.73
80, 8238, 67.54, 0.75
81, 8239, 67, 0.68
82, 8240, 67.04, 0.7
83, 8241, 67, 0.7
84, 8242, 67.04, 0.76
85, 8243, 67.09, 0.69
86, 8244, 67.13, 0.69
87, 8245, 67.13, 0.69
88, 8246, 67.13, 0.66
89, 8247, 67.04, 0.66
90, 8248, 67.51, 0.85
91, 8249, 66.69, 0.56
92, 8250, 67.49, 0.81
93, 8251, 67.49, 0.78
94, 8252, 67.46, 0.77
95, 8253, 67.3, 0.76
96, 8254, 67.17, 0.75
97, 8255, 67.02, 0.72
98, 8256, 66.95, 0.75
99, 8257, 66.84, 0.72
100, 8258, 66.75, 0.67
101, 8259, 66.91, 0.68
102, 8260, 66.9, 0.69
103, 8261, 66.9, 0.71
104, 8262, 66.92, 0.68
105, 8263, 66.96, 0.75
106, 8264, 66.99, 0.65
107, 8265, 66.99, 0.68
108, 8266, 67.02, 0.71
109, 8267, 67.01, 0.71
110, 8268, 67.03, 0.69
111, 8269, 67.52, 0.93
112, 8270, 67.49, 0.79
113, 8271, 67.44, 0.74
114, 8272, 67.49, 0.78
115, 8273, 67.47, 0.79
116, 8274, 67.5, 0.85
117, 8275, 67.51, 0.8
118, 8276, 67.48, 0.98
119, 8277, 67.5, 0.78
120, 8278, 67.5, 0.75
121, 8279, 67.53, 0.79
122, 8280, 67.23, 0.69
123, 8281, 67.22, 0.72
124, 8282, 67.21, 0.67
125, 8283, 67.22, 0.77
126, 8284, 67.2, 0.81
127, 8285, 67.18, 0.72
128, 8286, 67.14, 0.7
129, 8287, 67.13, 0.72
130, 8288, 67.18, 0.72
131, 8289, 67.19, 0.72
132, 8290, 67.23, 0.72
133, 8291, 67.52, 0.9
134, 8292, 67.44, 0.78
135, 8293, 67.43, 0.76
136, 8294, 67.44, 0.78
137, 8295, 67.26, 0.76
138, 8296, 67.15, 0.7
139, 8297, 67.04, 0.75
140, 8298, 66.94, 0.73
141, 8299, 66.93, 0.72
142, 8300, 67.05, 0.73
143, 8301, 67.24, 0.76
144, 8302, 67.28, 0.74
145, 8303, 67.31, 0.74
146, 8304, 67.32, 0.73
147, 8305, 67.34, 0.71
148, 8306, 67.34, 0.74
149, 8307, 67.31, 0.75
150, 8308, 67.31, 0.76
151, 8309, 67.27, 0.77
152, 8310, 67.29, 0.74
153, 8311, 67.32, 0.76
154, 8312, 67.45, 0.76
155, 8313, 67.48, 0.79
156, 8314, 67.51, 0.87
157, 8315, 67.53, 0.75
158, 8316, 67.44, 0.76
159, 8317, 67.41, 0.76
160, 8318, 67.4, 0.75
161, 8319, 67.4, 0.81
162, 8320, 67.31, 0.75
163, 8321, 67.25, 0.73
164, 8322, 67.15, 0.74
165, 8323, 67.13, 0.76
166, 8324, 67.06, 0.93
167, 8325, 67.11, 0.76
168, 8326, 67.18, 0.78
169, 8327, 67.25, 0.74
1, 8328, 67.26, 0.73
2, 8329, 67.3, 0.75
3, 8330, 67.31, 0.73
4, 8331, 67.32, 0.71
5, 8332, 67.47, 0.77
6, 8333, 67.49, 0.75
7, 8334, 67.47, 0.77
8, 8335, 67.49, 0.74
9, 8336, 67.5, 0.75
10, 8337, 67.46, 0.75
11, 8338, 67.4, 0.73
12, 8339, 67.39, 0.77
13, 8340, 67.4, 0.74
14, 8341, 67.32, 0.75
15, 8342, 67.27, 0.77
16, 8343, 67.35, 0.72
17, 8344, 67.39, 0.72
18, 8345, 67.41, 0.73
19, 8346, 67.39, 0.75
20, 8347, 67.36, 0.72
21, 8348, 67.32, 0.74
22, 8349, 67.3, 0.72
23, 8350, 67.26, 0.71
24, 8351, 67.25, 0.72
25, 8352, 67.22, 0.76
26, 8353, 67.17, 0.71
27, 8354, 67.1, 0.72
28, 8355, 67.03, 0.74
29, 8356, 66.91, 0.73
30, 8357, 66.91, 0.7
31, 8358, 66.97, 0.73
32, 8359, 67.08, 0.73
33, 8360, 67.16, 0.72
34, 8361, 67.21, 0.74
35, 8362, 67.3, 0.72
36, 8363, 67.34, 0.75
37, 8364, 67.38, 0.75
38, 8365, 67.33, 0.72
39, 8366, 67.33, 0.77
40, 8367, 67.3, 0.71
41, 8368, 67.25, 0.71
42, 8369, 67.21, 0.73
43, 8370, 67.14, 0.74
44, 8371, 67.01, 0.73
45, 8372, 66.99, 0.72
46, 8373, 67.07, 0.71
47, 8374, 67.18, 0.74
48, 8375, 67.39, 0.75
49, 8376, 67.41, 0.76
50, 8377, 67.41, 0.73
51, 8378, 67.45, 0.73
52, 8379, 67.47, 0.74
53, 8380, 67.44, 0.82
54, 8381, 67.4, 0.74
55, 8382, 67.42, 0.74
56, 8383, 67.46, 0.76
57, 8384, 67.44, 0.77
58, 8385, 67.2, 0.71
59, 8386, 67.2, 0.7
60, 8387, 67.19, 0.71
61, 8388, 67.15, 0.72
62, 8389, 67.12, 0.7
63, 8390, 67.07, 0.7
64, 8391, 67.07, 0.73
65, 8392, 67.06, 0.71
66, 8393, 66.93, 0.79
67, 8394, 66.99, 0.69
68, 8395, 67.2, 0.7
69, 8396, 67.3, 0.72
70, 8397, 67.29, 0.72
71, 8398, 67.29, 0.71
72, 8399, 67.21, 0.69
73, 8400, 67.13, 0.72
74, 8401, 67.12, 0.71
75, 8402, 67.13, 0.75
76, 8403, 67.13, 0.71
77, 8404, 67.12, 0.68
78, 8405, 67.08, 0.7
79, 8406, 66.88, 0.74
80, 8407, 66.94, 0.74
81, 8408, 66.98, 0.74
82, 8409, 67.11, 0.76
83, 8410, 67.27, 0.78
84, 8411, 67.37, 0.78
85, 8412, 67.44, 0.79
86, 8413, 67.54, 0.79
87, 8414, 67.57, 0.83
88, 8415, 67.6, 0.87
89, 8416, 67.56, 0.81
90, 8417, 67.31, 0.71
91, 8418, 67.31, 0.68
92, 8419, 67.3, 0.72
93, 8420, 67.27, 0.71
94, 8421, 67.2, 0.69
95, 8422, 67.16, 0.74
96, 8423, 67.15, 0.71
97, 8424, 67.15, 0.76
98, 8425, 67.13, 0.76
99, 8426, 67.02, 0.67
100, 8427, 67.55, 0.81
101, 8428, 67.52, 0.8
102, 8429, 67.49, 0.82
103, 8430, 67.45, 0.86
104, 8431, 67.47, 0.89
105, 8432, 67.45, 0.91
106, 8433, 67.44, 0.86
107, 8434, 67.47, 0.86
108, 8435, 67.5, 0.84
109, 8436, 67.53, 0.82
110, 8437, 67.56, 0.81
111, 8438, 67.15, 0.72
112, 8439, 67.19, 0.72
113, 8440, 67.2, 0.76
114, 8441, 67.19, 0.72
115, 8442, 67.23, 0.7
116, 8443, 67.3, 0.73
117, 8444, 67.32, 0.71
118, 8445, 67.31, 0.72
119, 8446, 67.3, 0.69
120, 8447, 67.3, 0.76
121, 8448, 67.3, 0.71
122, 8449, 66.79, 0.72
123, 8450, 66.87, 0.74
124, 8451, 66.96, 0.76
125, 8452, 67.09, 0.76
126, 8453, 67.19, 0.78
127, 8454, 67.37, 0.8
128, 8455, 67.46, 0.91
129, 8456, 67.55, 0.82
130, 8457, 67.55, 0.83
131, 8458, 67.12, 0.75
132, 8459, 67.05, 0.72
133, 8460, 66.95, 0.73
134, 8461, 66.88, 0.72
135, 8462, 66.86, 0.72
136, 8463, 66.97, 0.71
137, 8464, 67.05, 0.72
138, 8465, 67.13, 0.73
139, 8466, 67.19, 0.87
140, 8467, 67.22, 0.76
141, 8468, 67.24, 0.75
142, 8469, 67.45, 0.78
143, 8470, 67.36, 0.75
144, 8471, 67.26, 0.77
145, 8472, 67.13, 0.75
146, 8473, 67.06, 0.75
147, 8474, 66.96, 0.75
148, 8475, 66.79, 0.74
149, 8476, 66.8, 0.7
150, 8477, 66.73, 0.73
151, 8478, 66.69, 0.73
152, 8479, 66.69, 0.7
153, 8480, 67.24, 0.76
154, 8481, 67.26, 0.73
155, 8482, 67.29, 0.74
156, 8483, 67.32, 0.71
157, 8484, 67.32, 0.73
158, 8485, 67.32, 0.77
159, 8486, 67.38, 0.78
160, 8487, 67.38, 0.78
161, 8488, 67.37, 0.76
162, 8489, 67.36, 0.76
163, 8490, 67.31, 0.74
164, 8491, 67.38, 0.79
165, 8492, 67.44, 0.78
166, 8493, 67.44, 0.8
167, 8494, 67.46, 0.82
168, 8495, 67.42, 0.84
169, 8496, 67.47, 0.82
1, 8497, 67.5, 0.8
2, 8498, 67.51, 0.8
3, 8499, 67.51, 0.78
4, 8500, 67.49, 0.83
5, 8501, 67.3, 0.76
6, 8502, 67.29, 0.76
7, 8503, 67.26, 0.79
8, 8504, 67.22, 0.76
9, 8505, 67.21, 0.73
10, 8506, 67.17, 0.74
11, 8507, 67.06, 0.73
12, 8508, 66.96, 0.8
13, 8509, 66.86, 0.72
14, 8510, 66.87, 0.74
15, 8511, 66.95, 0.72
16, 8512, 66.93, 0.74
17, 8513, 67.02, 0.74
18, 8514, 67.08, 0.75
19, 8515, 67.18, 0.74
20, 8516, 67.32, 0.75
21, 8517, 67.42, 0.74
22, 8518, 67.45, 0.76
23, 8519, 67.45, 0.75
24, 8520, 67.44, 0.75
25, 8521, 67.42, 0.93
26, 8522, 67.41, 1.4
27, 8523, 67.08, 0.74
28, 8524, 67.16, 0.73
29, 8525, 67.22, 0.75
30, 8526, 67.25, 0.89
31, 8527, 67.32, 0.8
32, 8528, 67.38, 0.78
33, 8529, 67.34, 0.76
34, 8530, 67.35, 0.81
35, 8531, 67.15, 0.75
36, 8532, 67.06, 0.73
37, 8533, 67, 0.73
38, 8534, 66.89, 0.73
39, 8535, 66.79, 0.77
40, 8536, 66.68, 0.75
41, 8537, 66.58, 0.69
42, 8538, 66.56, 0.73
43, 8539, 66.61, 0.73
44, 8540, 66.79, 0.74
45, 8541, 66.68, 0.74
46, 8542, 67.35, 0.77
47, 8543, 67.41, 0.8
48, 8544, 67.43, 0.83
49, 8545, 67.38, 0.8
50, 8546, 67.36, 0.78
51, 8547, 67.37, 0.75
52, 8548, 67.4, 0.75
53, 8549, 67.4, 0.76
54, 8550, 67.41, 0.76
55, 8551, 67.34, 0.77
56, 8552, 67.22, 0.72
57, 8553, 67.49, 0.84
58, 8554, 66.88, 0.71
59, 8555, 66.86, 0.72
60, 8556, 66.84, 0.71
61, 8557, 66.89, 0.73
62, 8558, 66.92, 0.73
63, 8559, 66.98, 0.73
64, 8560, 67.01, 0.74
